# t, p_1, p_2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, total_co2
  0.000E+00,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  0.000E+00,  1.729E-05,  4.419E-06,  0.000E+00,  8.731E-05
  6.000E+02,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  0.000E+00,  1.729E-05,  4.419E-06,  0.000E+00,  2.862E-04
  1.200E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.880E-07,  2.863E-05,  5.188E-06,  0.000E+00,  4.947E-04
  1.800E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  9.156E-06,  1.503E-04,  8.218E-06,  0.000E+00,  7.042E-04
  2.400E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.539E-05,  3.023E-04,  1.116E-05,  0.000E+00,  9.134E-04
  3.000E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  4.638E-05,  4.709E-04,  1.610E-05,  0.000E+00,  1.123E-03
  3.600E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  6.138E-05,  6.526E-04,  1.944E-05,  0.000E+00,  1.332E-03
  4.200E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  7.895E-05,  8.324E-04,  2.035E-05,  0.000E+00,  1.541E-03
  4.800E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  9.909E-05,  1.011E-03,  3.413E-05,  0.000E+00,  1.750E-03
  5.400E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.233E-04,  1.185E-03,  1.211E-04,  0.000E+00,  1.960E-03
  6.000E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.487E-04,  1.359E-03,  2.363E-04,  0.000E+00,  2.170E-03
  6.600E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.713E-04,  1.491E-03,  3.193E-04,  0.000E+00,  2.369E-03
  7.200E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.840E-04,  1.583E-03,  3.648E-04,  0.000E+00,  2.492E-03
  7.800E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.937E-04,  1.644E-03,  3.934E-04,  0.000E+00,  2.592E-03
  8.400E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.979E-04,  1.690E-03,  4.083E-04,  0.000E+00,  2.754E-03
  9.000E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.021E-04,  1.735E-03,  4.218E-04,  0.000E+00,  3.014E-03
  9.600E+03,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.064E-04,  1.776E-03,  4.350E-04,  0.000E+00,  3.272E-03
  1.020E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.095E-04,  1.817E-03,  4.488E-04,  0.000E+00,  3.526E-03
  1.080E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.141E-04,  1.854E-03,  4.627E-04,  0.000E+00,  3.764E-03
  1.140E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.196E-04,  1.888E-03,  4.789E-04,  0.000E+00,  3.909E-03
  1.200E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.269E-04,  1.917E-03,  4.917E-04,  0.000E+00,  4.016E-03
  1.260E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.323E-04,  1.942E-03,  4.985E-04,  0.000E+00,  4.098E-03
  1.320E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.352E-04,  1.964E-03,  5.035E-04,  0.000E+00,  4.162E-03
  1.380E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.375E-04,  1.985E-03,  5.075E-04,  0.000E+00,  4.213E-03
  1.440E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.389E-04,  2.006E-03,  5.101E-04,  0.000E+00,  4.255E-03
  1.500E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.409E-04,  2.025E-03,  5.128E-04,  0.000E+00,  4.296E-03
  1.560E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.426E-04,  2.043E-03,  5.155E-04,  0.000E+00,  4.336E-03
  1.620E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.441E-04,  2.061E-03,  5.186E-04,  0.000E+00,  4.375E-03
  1.680E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.449E-04,  2.078E-03,  5.224E-04,  0.000E+00,  4.411E-03
  1.740E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.460E-04,  2.095E-03,  5.263E-04,  0.000E+00,  4.446E-03
  1.800E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.466E-04,  2.110E-03,  5.301E-04,  0.000E+00,  4.479E-03
  1.860E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.254E-04,  2.124E-03,  5.292E-04,  0.000E+00,  4.466E-03
  1.920E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.225E-04,  2.126E-03,  5.292E-04,  0.000E+00,  4.469E-03
  1.980E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.199E-04,  2.128E-03,  5.291E-04,  0.000E+00,  4.471E-03
  2.040E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.176E-04,  2.130E-03,  5.291E-04,  0.000E+00,  4.474E-03
  2.100E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.152E-04,  2.131E-03,  5.291E-04,  0.000E+00,  4.476E-03
  2.160E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.133E-04,  2.132E-03,  5.293E-04,  0.000E+00,  4.478E-03
  2.220E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.114E-04,  2.134E-03,  5.294E-04,  0.000E+00,  4.481E-03
  2.280E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.097E-04,  2.135E-03,  5.296E-04,  0.000E+00,  4.483E-03
  2.340E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.080E-04,  2.136E-03,  5.298E-04,  0.000E+00,  4.485E-03
  2.400E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.062E-04,  2.137E-03,  5.299E-04,  0.000E+00,  4.488E-03
  2.460E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.043E-04,  2.138E-03,  5.302E-04,  0.000E+00,  4.490E-03
  2.520E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.024E-04,  2.139E-03,  5.304E-04,  0.000E+00,  4.492E-03
  2.580E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  2.008E-04,  2.140E-03,  5.306E-04,  0.000E+00,  4.494E-03
  2.640E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.992E-04,  2.141E-03,  5.308E-04,  0.000E+00,  4.496E-03
  2.700E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.977E-04,  2.141E-03,  5.310E-04,  0.000E+00,  4.499E-03
  2.760E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.963E-04,  2.142E-03,  5.312E-04,  0.000E+00,  4.501E-03
  2.820E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.949E-04,  2.143E-03,  5.314E-04,  0.000E+00,  4.503E-03
  2.880E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.936E-04,  2.143E-03,  5.316E-04,  0.000E+00,  4.505E-03
  2.940E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.923E-04,  2.144E-03,  5.317E-04,  0.000E+00,  4.507E-03
  3.000E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.910E-04,  2.144E-03,  5.319E-04,  0.000E+00,  4.509E-03
  3.060E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.896E-04,  2.145E-03,  5.321E-04,  0.000E+00,  4.511E-03
  3.120E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.423E-06,  0.000E+00,  1.882E-04,  2.146E-03,  5.323E-04,  0.000E+00,  4.513E-03
  3.180E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.869E-04,  2.146E-03,  5.325E-04,  0.000E+00,  4.515E-03
  3.240E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.857E-04,  2.147E-03,  5.327E-04,  0.000E+00,  4.517E-03
  3.300E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.844E-04,  2.147E-03,  5.329E-04,  0.000E+00,  4.520E-03
  3.360E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.831E-04,  2.148E-03,  5.331E-04,  0.000E+00,  4.522E-03
  3.420E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.819E-04,  2.148E-03,  5.333E-04,  0.000E+00,  4.524E-03
  3.480E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.806E-04,  2.149E-03,  5.335E-04,  0.000E+00,  4.526E-03
  3.540E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.794E-04,  2.149E-03,  5.337E-04,  0.000E+00,  4.528E-03
  3.600E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.783E-04,  2.150E-03,  5.339E-04,  0.000E+00,  4.530E-03
  3.660E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.771E-04,  2.150E-03,  5.340E-04,  0.000E+00,  4.532E-03
  3.720E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.760E-04,  2.151E-03,  5.342E-04,  0.000E+00,  4.534E-03
  3.780E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.747E-04,  2.151E-03,  5.343E-04,  0.000E+00,  4.536E-03
  3.840E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.737E-04,  2.152E-03,  5.345E-04,  0.000E+00,  4.538E-03
  3.900E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.726E-04,  2.152E-03,  5.346E-04,  0.000E+00,  4.540E-03
  3.960E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.716E-04,  2.152E-03,  5.347E-04,  0.000E+00,  4.542E-03
  4.020E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.424E-06,  0.000E+00,  1.705E-04,  2.153E-03,  5.349E-04,  0.000E+00,  4.544E-03
  4.080E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.425E-06,  0.000E+00,  1.694E-04,  2.153E-03,  5.350E-04,  0.000E+00,  4.545E-03
  4.140E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.425E-06,  0.000E+00,  1.683E-04,  2.153E-03,  5.352E-04,  0.000E+00,  4.547E-03
  4.200E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.425E-06,  0.000E+00,  1.672E-04,  2.154E-03,  5.353E-04,  0.000E+00,  4.549E-03
  4.260E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.425E-06,  0.000E+00,  1.662E-04,  2.154E-03,  5.355E-04,  0.000E+00,  4.551E-03
  4.320E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.508E-05,  5.426E-06,  0.000E+00,  1.652E-04,  2.154E-03,  5.357E-04,  0.000E+00,  4.553E-03
  4.380E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.426E-06,  0.000E+00,  1.641E-04,  2.155E-03,  5.358E-04,  0.000E+00,  4.555E-03
  4.440E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.427E-06,  0.000E+00,  1.630E-04,  2.155E-03,  5.359E-04,  0.000E+00,  4.557E-03
  4.500E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.427E-06,  0.000E+00,  1.619E-04,  2.156E-03,  5.360E-04,  0.000E+00,  4.559E-03
  4.560E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.428E-06,  0.000E+00,  1.609E-04,  2.156E-03,  5.362E-04,  0.000E+00,  4.561E-03
  4.620E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.428E-06,  0.000E+00,  1.600E-04,  2.156E-03,  5.363E-04,  0.000E+00,  4.563E-03
  4.680E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.429E-06,  0.000E+00,  1.590E-04,  2.156E-03,  5.364E-04,  0.000E+00,  4.565E-03
  4.740E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.430E-06,  0.000E+00,  1.581E-04,  2.157E-03,  5.366E-04,  0.000E+00,  4.567E-03
  4.800E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.431E-06,  0.000E+00,  1.571E-04,  2.157E-03,  5.367E-04,  0.000E+00,  4.569E-03
  4.860E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.432E-06,  0.000E+00,  1.562E-04,  2.157E-03,  5.369E-04,  0.000E+00,  4.571E-03
  4.920E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.433E-06,  0.000E+00,  1.553E-04,  2.157E-03,  5.370E-04,  0.000E+00,  4.573E-03
  4.980E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.434E-06,  0.000E+00,  1.542E-04,  2.158E-03,  5.371E-04,  0.000E+00,  4.575E-03
  5.040E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.509E-05,  5.436E-06,  0.000E+00,  1.532E-04,  2.158E-03,  5.373E-04,  0.000E+00,  4.577E-03
  5.100E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.510E-05,  5.438E-06,  0.000E+00,  1.522E-04,  2.158E-03,  5.374E-04,  0.000E+00,  4.578E-03
  5.160E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.510E-05,  5.439E-06,  0.000E+00,  1.512E-04,  2.159E-03,  5.376E-04,  0.000E+00,  4.580E-03
  5.220E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.510E-05,  5.441E-06,  0.000E+00,  1.503E-04,  2.159E-03,  5.377E-04,  0.000E+00,  4.582E-03
  5.280E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.510E-05,  5.443E-06,  0.000E+00,  1.495E-04,  2.159E-03,  5.378E-04,  0.000E+00,  4.584E-03
  5.340E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.510E-05,  5.446E-06,  0.000E+00,  1.486E-04,  2.159E-03,  5.379E-04,  0.000E+00,  4.586E-03
  5.400E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.511E-05,  5.448E-06,  0.000E+00,  1.478E-04,  2.159E-03,  5.381E-04,  0.000E+00,  4.588E-03
  5.460E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.511E-05,  5.451E-06,  0.000E+00,  1.470E-04,  2.159E-03,  5.382E-04,  0.000E+00,  4.590E-03
  5.520E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.511E-05,  5.454E-06,  0.000E+00,  1.462E-04,  2.159E-03,  5.383E-04,  0.000E+00,  4.592E-03
  5.580E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.512E-05,  5.457E-06,  0.000E+00,  1.454E-04,  2.159E-03,  5.384E-04,  0.000E+00,  4.593E-03
  5.640E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.512E-05,  5.461E-06,  0.000E+00,  1.446E-04,  2.159E-03,  5.385E-04,  0.000E+00,  4.595E-03
  5.700E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.512E-05,  5.464E-06,  0.000E+00,  1.438E-04,  2.160E-03,  5.386E-04,  0.000E+00,  4.597E-03
  5.760E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.513E-05,  5.468E-06,  0.000E+00,  1.430E-04,  2.160E-03,  5.387E-04,  0.000E+00,  4.599E-03
  5.820E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.513E-05,  5.473E-06,  0.000E+00,  1.422E-04,  2.160E-03,  5.388E-04,  0.000E+00,  4.601E-03
  5.880E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.514E-05,  5.478E-06,  0.000E+00,  1.414E-04,  2.160E-03,  5.389E-04,  0.000E+00,  4.602E-03
  5.940E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.514E-05,  5.483E-06,  0.000E+00,  1.406E-04,  2.160E-03,  5.391E-04,  0.000E+00,  4.604E-03
  6.000E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.515E-05,  5.488E-06,  0.000E+00,  1.398E-04,  2.160E-03,  5.392E-04,  0.000E+00,  4.606E-03
  6.060E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.515E-05,  5.494E-06,  0.000E+00,  1.389E-04,  2.160E-03,  5.393E-04,  0.000E+00,  4.608E-03
  6.120E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.516E-05,  5.500E-06,  0.000E+00,  1.381E-04,  2.160E-03,  5.394E-04,  0.000E+00,  4.610E-03
  6.180E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.517E-05,  5.507E-06,  0.000E+00,  1.372E-04,  2.160E-03,  5.395E-04,  0.000E+00,  4.611E-03
  6.240E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.517E-05,  5.514E-06,  0.000E+00,  1.364E-04,  2.161E-03,  5.396E-04,  0.000E+00,  4.613E-03
  6.300E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.518E-05,  5.521E-06,  0.000E+00,  1.356E-04,  2.161E-03,  5.397E-04,  0.000E+00,  4.615E-03
  6.360E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.519E-05,  5.529E-06,  0.000E+00,  1.348E-04,  2.161E-03,  5.399E-04,  0.000E+00,  4.617E-03
  6.420E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.520E-05,  5.537E-06,  0.000E+00,  1.341E-04,  2.161E-03,  5.400E-04,  0.000E+00,  4.618E-03
  6.480E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.520E-05,  5.546E-06,  0.000E+00,  1.333E-04,  2.161E-03,  5.401E-04,  0.000E+00,  4.620E-03
  6.540E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.521E-05,  5.555E-06,  0.000E+00,  1.325E-04,  2.161E-03,  5.402E-04,  0.000E+00,  4.622E-03
  6.600E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.522E-05,  5.565E-06,  0.000E+00,  1.317E-04,  2.161E-03,  5.403E-04,  0.000E+00,  4.624E-03
  6.660E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.523E-05,  5.575E-06,  0.000E+00,  1.310E-04,  2.161E-03,  5.404E-04,  0.000E+00,  4.626E-03
  6.720E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.525E-05,  5.586E-06,  0.000E+00,  1.302E-04,  2.161E-03,  5.405E-04,  0.000E+00,  4.627E-03
  6.780E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.526E-05,  5.598E-06,  0.000E+00,  1.296E-04,  2.161E-03,  5.406E-04,  0.000E+00,  4.629E-03
  6.840E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.527E-05,  5.610E-06,  0.000E+00,  1.289E-04,  2.161E-03,  5.408E-04,  0.000E+00,  4.631E-03
  6.900E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.528E-05,  5.622E-06,  0.000E+00,  1.282E-04,  2.161E-03,  5.409E-04,  0.000E+00,  4.633E-03
  6.960E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.529E-05,  5.635E-06,  0.000E+00,  1.274E-04,  2.161E-03,  5.410E-04,  0.000E+00,  4.634E-03
  7.020E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.531E-05,  5.649E-06,  0.000E+00,  1.266E-04,  2.161E-03,  5.411E-04,  0.000E+00,  4.636E-03
  7.080E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.532E-05,  5.664E-06,  0.000E+00,  1.259E-04,  2.161E-03,  5.412E-04,  0.000E+00,  4.638E-03
  7.140E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.534E-05,  5.679E-06,  0.000E+00,  1.252E-04,  2.161E-03,  5.413E-04,  0.000E+00,  4.640E-03
  7.200E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.535E-05,  5.694E-06,  0.000E+00,  1.246E-04,  2.161E-03,  5.415E-04,  0.000E+00,  4.641E-03
  7.260E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.537E-05,  5.711E-06,  0.000E+00,  1.239E-04,  2.161E-03,  5.416E-04,  0.000E+00,  4.643E-03
  7.320E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.539E-05,  5.728E-06,  0.000E+00,  1.233E-04,  2.160E-03,  5.417E-04,  0.000E+00,  4.645E-03
  7.380E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.540E-05,  5.745E-06,  0.000E+00,  1.227E-04,  2.160E-03,  5.418E-04,  0.000E+00,  4.646E-03
  7.440E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.542E-05,  5.764E-06,  0.000E+00,  1.220E-04,  2.160E-03,  5.419E-04,  0.000E+00,  4.648E-03
  7.500E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.544E-05,  5.783E-06,  0.000E+00,  1.213E-04,  2.160E-03,  5.420E-04,  0.000E+00,  4.650E-03
  7.560E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.546E-05,  5.803E-06,  0.000E+00,  1.206E-04,  2.160E-03,  5.421E-04,  0.000E+00,  4.652E-03
  7.620E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.548E-05,  5.824E-06,  0.000E+00,  1.198E-04,  2.160E-03,  5.422E-04,  0.000E+00,  4.653E-03
  7.680E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.550E-05,  5.845E-06,  0.000E+00,  1.190E-04,  2.160E-03,  5.423E-04,  0.000E+00,  4.655E-03
  7.740E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.553E-05,  5.868E-06,  0.000E+00,  1.182E-04,  2.160E-03,  5.424E-04,  0.000E+00,  4.657E-03
  7.800E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.555E-05,  5.891E-06,  0.000E+00,  1.176E-04,  2.160E-03,  5.426E-04,  0.000E+00,  4.659E-03
  7.860E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.557E-05,  5.914E-06,  0.000E+00,  1.169E-04,  2.160E-03,  5.427E-04,  0.000E+00,  4.660E-03
  7.920E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.560E-05,  5.939E-06,  0.000E+00,  1.162E-04,  2.160E-03,  5.428E-04,  0.000E+00,  4.662E-03
  7.980E+04,  1.111E+05,  1.052E+05,  0.000E+00,  0.000E+00,  2.562E-05,  5.965E-06,  0.000E+00,  1.155E-04,  2.160E-03,  5.429E-04,  0.000E+00,  4.664E-03
